unused,unused,topic,songFragment
,,money,"[Małolat] To jest moja pierwsza płyta Posłuchaj tego kurwa na Ajrona bitach Niech to śmiga już na listach To jest rap z boiska, to jest hajs z boiska Za ten hajs ściga nas policja Teraz stawiam na rap,"
,,money,"Kolejne popołudnie wstaję, witam dzień nowy przemywam twarz, wszamam coś, jestem już gotowy wczorajsze rozmowy do białego rana o tym co będzie kiedy nie będę musiał już liczyć floty czy nadejdzie taki"
,,money,"Sheller: Poczuj na twarzy chłód bruku Głód, na plecach wróg,  Który nie raz ukuł Niebieski mundur z nim nie dyskutuj Mam wadę słuchu, zaburzenia mowy No i te oczy, panie władzo, tak też o co chodzi Żyjemy"
,,money,"Powiedz ile życie ludzkie warte jest? Powiedz ile jeszcze spadnie słonych łez? Powiedz ile jeszcze będzie tak jak jest? Wiesz to powiedz ile, powiedz, powiedz Ty powiedz ile wart jest człowiek? Ile masz"
,,love,"Stań pod drzwiami i wyłącz prąd Bay, bay mówi mi  Masz za sobą te najlepsze dni I tak co jakiś czas Ktoś mi radzi bym na palmę wlazł Bym dał innym żyć Przestał gadać wciąż i przestał wyć  A ja i tak Jestem"
,,love,"Spróbuj choć raz.,  Nim minie czas Spróbuj choć raz.,  Zaufać miłość  Spróbuj zanim znowu walniesz focha Zamiast z domu von Powiedzieć kocham Zamiast nerwów dać trochę radości I w złości uciekamy od miłości Namiętności"
,,love,Czasami bywa tak ze się w życiu kończy fakt Czasami życie się zamieni a w głupi żart Jeszcze wczoraj nas ratował sens i śmiech Dzisiaj prawie każdy gest to grzech Czasami zbiera się na burze  Czasami już
,,love,"Ta miłość jest wytarta jak brukowa kostka San Tropez Czy jesteś tego warta Ciągle  z serca mego uciec chcesz Nazywasz mnie wariatem No bo kto by chciał poskromić cię Ta miłość jest rozdarta: jedno chce,"
,,love,Wędrują anioły po stole  ich czystość wątpliwa przejrzystość a dla mnie ważniejsza jest bliskość na dole tu nie w byle jakim niebie   zielony wygrywa z niebieskim  jak trawa z gwiazdami i niebem  i jak
,,love,"Jesienne słoty, zimowe chmury przynoszą wiele trosk,  Nie wpadaj jednak w nastrój ponury, nie gniewaj się na los,  Czekaj jedynie, aż smutek minie, niknie po nim ślad  A ktoś słońcem pomaluje świat   "
,,love,Na wzgórzu tym  jagodowym dziś księżyc znowu lśni  i drżę jak ty   na wzgórzu tym  wiatr w gałęziach gra  i marzymy tu znów  bez zbędnych słów   jesteś lecz ja drżę wciąż  że opuścisz mnie że odejdziesz
,,love,"Zróbmy sobie fotę, wrzućmy ją na fejsa, Niechaj ludzie widzą jaka jesteś piękna, Nie ma drugiej takiej, która mnie nakręca, To prawdziwa miłość płynie prosto z serca.  Fotki, lajki, komentarze, Dziś na"
,,love,"stąpam wargami do ciebie pełznę pieśni językiem słowa jak twoje ciało ciało staje się krzykiem noc ogonem szatana pręży się i przenika oplata nas do rana, dotykaj mnie, dotykaj upojnej nocy siniec alkohol"
,,love,"Powiedz kto Cię znajdzie , kiedy zgubisz się Kto rozgrzeje serce, krótkim Kocham Cię Kto da miłość, kto da Ci wsparcie Dobrze wiesz, że Kocham Cię Najbardziej  Ciągle się mówi nikt nie jest idealny też"
,,money,"Urodzony w roku '81 Przyszedł chłopak bez planów, bez ambicji Leniwy, wkoło widział tylko prawie same negatywy Perspektywy na jutro marne Z Levym i Pawlakiem mówiliśmy, że nie mamy Niejeden raz niejedna"
,,money,"[Sokół]  Zacieśniam grono, choć znajomych coraz więcej  Coraz więcej osób patrzy na ręce  Ja w tym balu wiruję coraz prędzej  Nie chcę już obcych żadnych (nie chcę)  Chwila, przecież ja nie kręcę się wcale"
,,money,"Nie widziałem ciebie już pół roku, żyję samotnie Gdy o tobie myślę to mi serce bije mocniej Gdy o tobie myślę to puszczam muzykę głośniej Lecę, nie śpię, ale jestem jakby we śnie, szczerze? Nie jestem"
,,money,Świat pędzi prosto a historia zatacza kręgi Po co drugi raz popełniać te same błędy Rysy twojej twarzy są jak księgi a w środku znajdziesz zapisy z tragedii dotyczące twoich przodków To tu walczyli o twoją
,,money,Chaj siła i ty Czy tak dalej musi być Czy tą drogą musisz iść Więc idź ty Wielu takich nie przetrwało - Desperado Wielu z nich się iść nie bało -Desperado Jest wielu jak gazu w chmielu Choć żaden nie wymięka Niesie
,,money,Kiermana pusta ale znajde na kolejke Pić samemu lub do lustra to beznadziejne Widze panienke ona jest całkiem spoko Gdyby nie kultura powiedziałbym łap za mikrofon Weź koleżanki nastepne widze ze są chętne A
,,money,Największy wróg będzie bliższy mi niż ty Bo nie piszę tych słów by się wywyższyć Myśli skąpane w morzu nienawiści Jednak nadszedł czas by się wreszcie wyciszyć Czego oczy nie widzą tego sercu nie żal Bo
,,money,rap na ulicach chcą mnie zatrzymać chcą wiedzieć ja nic nie powiem chcą mnie zatrzymać chcą mnie zatrzymać chcą wiedzieć ja nic nie powiem chcą mnie zatrzymać winni od urodzenia wszyscy jesteśmy podejrzani
,,money,"Dałeś to głośniej, teraz to słychać nie jestem tu dla głupich gadek - co jest ty, co słychać nie interesuje mnie to chłopaczku bo ja mam swój cel a ty błądzisz po omacku już nawet nie chcę robić tutaj"
,,money,"Są sprawy w które nie warto się wczuwać Nie przywiązuj się do nich, bo będziesz zamulać Są sprawy, które tylko zabierają czas Ogarnij się teraz 3-2-1 Trzeba odmulić cycki, ogarnąć jakieś cipki Romans płytki,"
,,love,"To twoja miłość zmieniła mnie Inaczej patrzę dziś na świat I teraz widzę, jak to pięknie jest Gdy serce kocha mocno tak Nie Pragę więcej, wszystko mam Twój piękny uśmiech Oczu blask Prawdziwa miłość teraz"
,,love,Dziś bycie singlem bywa często w modzie Lecz ile można gadać o pogodzie Świat nasz od wieków tak jest ułożony Każdy facet szuka żony  Coś się jednak wydarzyło Nie wiem jeszcze czy to miłość Sprawia ze
,,love,Zawsze uczyłeś mnie Czym nasza miłość jest A ja wierzyłam ci Tak jak nigdy  Teraz już prawdę znam Ty musisz zostać sam Choć serce mi mówi ze Już nie oddam cię  Powidz mi jak miłość ma trwać Kiedy ty stad
,,love,"Ref. Jestem milionerem mam ten największy skarb, to Twoja miłość ubogaca mnie tak, razem z Tobą tylko w stronę gwiazd, jeszcze wyżej jeszcze raz.  1. Puste kieszenie to nie problem, ręce gotowe, zbuduję"
,,love,"Zawsze razem iść przez życie Tylko o tym marze co dzień i skrycie Taka miłość nadzwyczaj Właśnie dla mnie idealna  Idealna  Każ noc  I każdy dzień Trwam przy tobie Tak jak cień Kocham pragnę, tęsknie czuje Że"
,,love,Ja chce się bawić Ja wciąż się bawić chce Bez zahamowani Prowadzić swoja grę Chce kokietować Osiągać własny ce Bo dla mnie miłość To tylko zwykły blef /2x  Ja jestem słodka I każdy chce mnie mieć Lecz
,,love,"Ty, ty życie swoje masz Na głowie 1000 spraw Ja czekam na twój znak Na krótkie słowo Tak to cena jest za kilka chwili skradzionych Za kilka pocałunków dotyk dłoni za miłość pełna pasji i tęsknoty tej której"
,,love,bo ty i ja zbudujemy miłość jakiej świat nigdy nie widział bo tylko ty i ja rozpalimy czasoprzestrzeń miłością naszego życia /2x  każdy dzień przy tobie słońca smak i ogień ciał co rozpala od środka nie
,,love,"Ref. Chrystus Pan, wczoraj i dziś, 			       GCDGCD Chrystus Królem na wieki jest. 			C a D e  Boży Syn, miłości dar. 				        a F G a  On nas przyzywa, oto my. 				G C D G  Wielbimy Cię za łaski czas,				"
,,love,i tylko kochaj z całych sił nic więcej przez kręta drogę prowadź moje serce miłość jest w nas i nich tak dalej trwa perełko ma moja kochana ma  czasem figle płata los czasem sama błądzisz gdzieś lecz pamiętaj
,,money,"To jest czysta prawda bez żadnych dissów bez kompromisu, komercji artystów piosenkarzy nie mających swoich twarzy co tu się wydarzy, nie wnikam, nie wiem jednego jestem pewien - będę tu do końca ty weź"
,,money,"Ref. Na Europy peryferiach świat mówi hiphop Killaz Group, yo, mówi hiphop KASTA Skład mówi hiphop, mówi hiphop Zuluneiszyn mówi hiphop Na Europy peryferiach świat mówi hiphop DonGuralEsko mówi hiphop Killaz"
,,money,"Nawet jeśli kiedyś nie będę miał co jeść jeśli nawet kiedyś nie będę mówił cześć niektórym osobom tym, że jestem sobą i chuj mnie obchodzi co niektórzy robią sprzedają się, wielkie miłości umierają przyjaźnie"
,,money,"Codzień jest tak samo, gdy przemykam po rewirach,  Widzę bezdomnych ludzi, grzebiących po śmietnikach, To mnie dotyka, pieniądz daje władzę lub niemoc, Jedni zapierdalają, a drudzy zarabiają siedząc, Oni"
,,money,"We came from district laying very far from here  So we don't understand these rules you gotta here  So I've had spoke him pope visiting you're at countryside  There is no city we can buy only bottle of"
,,money,"Ref.  Na Europy peryferiach świat mówi hiphop  Killaz Group, yo, mówi hiphop  KASTA Skład mówi hiphop, mówi hiphop  Zuluneiszyn mówi hiphop  Na Europy peryferiach świat mówi hiphop  DonGuralEsko mówi hiphop"
,,money,"Znalazło by się wielu takich którzy chcą być gangsterami Chcą wzbudzać strach, chcą mieć gangsterskich kolegów, gangsterskie pieniądze,  chcą żyć po gangstersku,  ale (WSZ) Chcesz zginąć po gangstersku"
,,money,"Ski Skład Parę hien w życiu namawiało do kurestwa Jak myślisz, co wybrałem, być nie mieć to moja kwestia Jak najdalej od takich, którzy chcieli by dorobić Jak pasożyt się podłączyć do umiejętności twoich I"
,,money,"(Dlaczego zawsze mam ważnienie Ze wszyty oni starają się działać na nasza  szkodę Pieniądze, władza, afery Korupcja, hipokryzja Prawo braku prawa Jestem tylko cichą wodą Ja i miliony takich jak ja czekamy Żeby"
,,money,"Dzisiejsza wódka wchodzi mi jak Boot Camp Clik. W sercu pustka, a frustrat chce ukraść mi kilka chwil. Mówi jak płyta, czemu Szpady, nie ...? Czemu nie zapyta jak zdrowie? Woli zapytać znów Matka. Hasła"
,,love,tak jak ptaki w locie które czuja w skrzydłach wiatr tak i ja przy tobie wiem że jestem dzis coś wart  dałaś mi swą miłość wypełniłaś w sercu brak trudno jest pozbierać rozrzuconą talię kart  ja przysięgam
,,love,"Oddam ci serce Oddam ci siebie, kochana Oddam ci miłość Oddam ci wszystko co mam  A jeśli będzie trzeba To na głowie stanę A jeśli będzie trzeba Ty przecież mnie znasz  Obiecuje tobie /2x Tę miłość Obiecuje"
,,love,Byłeś bo byłam Jesteś bo jestem Będziesz czy będę Będę bo jesteś Gdy świtem każdym budzisz mnie świeżym Dotykiem swym Gdy dni przychodzą noce odchodzą Ty jesteś tu Byłeś bo byłam... ...etc. A gdy już ciebie
,,love,To było jak krótki senKochałem tak jeden razWierzyłem w tę miłość takI nagle rozpadł się światBo kochać to jedno jestA drugie kochanym byćOoo! Cała miłość ma dla Ciebie jest!!!Pamiętam dokładnie twarzW
,,love,PO UŚMIECHU WIEM JAKI DZIŚ MASZ DZIEŃW TWYM SPOJRZENIU JEST ZAWSZE JAKIŚ GESTW DUSZY COŚ MI DRŻY JA WIEM ŻE TO TYW SERCU COŚ MI GRA JA WIEM ŻE TO JAPRAGNĘ CIĘ MIŁOWAĆ PO WIECZNY CZASTAK ŻEBY TA MIŁOŚĆ
,,love,"TO KONKRETNA JEST PIOSENKABY NIE MĘCZYĆ WASKAŻDY WIE JAK CENNY W MEDIACHANTENOWY CZASWIĘC STRESZCZAMY SIĘ DO BÓLUPO CO WODĘ LAĆO MIŁOŚCI BĘDZIE ZNOWUNIE MA CO SIĘ BAĆBO KIEDY WALI DZWON, SERCA DZWON NIE"
,,love,"Czy widzisz jak we mnie dojrzewa wielki wrzód?Wiem kiedyś on pęknie, nie mogę ufać muChoć zżyci jesteśmy ze sobą długi czasJak wąż niebezpieczny ukrywa w sobie jadI żeby on oszczędził mnieFałszywą miłość"
,,love,Kiedyś nadejdzie wreszcie burza I może zapał Twój ochłodzi Chyba to czujesz Lepiej jest wiedzieć O co chodzi Bo wszystko swoje ma granice I Twoja ślepa miłość musi Nie jest za późno By wyrzucić z siebie
,,love,Jeszcze do dzisiaj jest we mnie W ciszy słychać twój głos jeszcze pełniej To twój głos poznaję jego ton Jeszcze dłużej chciałbym żyć chwilą Poddać ciało poczuć znów miłość Warto tak przecież warto tak
,,love,"Słuchaj maleńka Ona nie słucha. Szmery w sercach po koncertach Piski w uszach Węzły w gardle Wielka miłość, śmiechu warte Wielka miłość, śmiechu warci Dziwne zajęcie Czasu krojenie Potem w warstwach układany Czas"
,,money,"Mój panie, zmiłuj się Wiesz, ze dobrze chce Ale czasem nie kontroluję się Szatan kusi mnie bym chodził po dnie Potrzebuję cię w nocy i we dnie A wspomnienia me Dziś doceniam je Nic nie zmienia wiem,  Chuj"
,,money,"Wyraźnie widzę co się dzisiaj dzieje z ludźmi Cały świat wisi w próżni, moda na bycie próżnym Styl życia luźny jak zwieracze łatwej dziury Bez zobowiązań, aż do zamknięcia urny Nigdy nie stanę obok was"
,,money,"Słowo honoru Bene Nati  Bene Nati   Życie zostawia blizny chodź to chirurg precyzyjny Nieraz budzi cię z narkozy na stole operacyjnym Nadzieje nieraz zabiera Nieraz przypiera do muru O glebę gębę wyciera,"
,,money,"Ema, nadaje BC, przykro mi, że recept  Na przyszłość nie znajdę w pierwszej lepszej aptece  Ubolewam, że nie ma chleba w trzecim świecie  Woda się nie przelewa, na obiad wszyscy na diecie  Wkurwiam się,"
,,money,"Ona wali cię po rogach ziomuś, nie mów że nie Diler ponownie cię przyciął ziomuś, nie mów że nie Wokół stado sukinsynów krąży, nie mów że nie Świat zwariował na tle forsy, nie mów że nie, nie  Musiał bym"
,,money,"Nie mam na uszach słuchawek, kiedy jadę busem wolę słuchać siebie sam, kiedy widzę ich moje słowa są dla nich głuche nie znam ich, ale granice szybko kruszę kiedy ich oczy mówią mi to o czym milczą dusze widzę"
,,money,"Kilka lat temu Ursynów - Paid in Full Papugi miały robotę trafiałeś tu jak w rój Nie owijałem w bawełnę, miałem na to nie jednego słupa Dziś każdy z raperów - pieprzony Frank Lucas Jeden chce być jak Ross"
,,money,"Tam na dnie już czekają na mój słaby ruch Upadek, lecz ja nie patrzę w dół Bo na dnie zapomnieli, że tyram za dwóch Jak coś osiągam to nie szczęścia łut  Tam na dnie, nie czeka na mnie stado żuli Żeby"
,,money,"O-oł, South Blunt System  Przecież to nie wróci już tu, nie ma co pieprzyć Jest tylko wspomnień w huj, większość ma na pauzie ekstrip Bo każdy już na ful, poczuł ból i te męki Kiedy idziesz drogą pod prąd,"
,,money,"To dotyczy wszystkich, nie tylko tych z bloków To dotyczy ciebie, mnie, dotyczy nas Podejmiesz walkę czy będziesz stał  zboku Może wypić kielich goryczy już czas Prawo ponad prawem, państwo w państwie Manipulacja"
,,love,"1.Tam nad Wisłą w dolinie , siedziała dziewczyna , była piękna jak różany kwiat ! x2 Maki i róże zbierała sobie x2 Ref : Wiła wianki i rzucała je do falującej wody , Wiła wianki i rzucała je do wody ."
,,love,"Za daleko mieszkasz, miły, za daleko mieszkasz i dlatego nasza miłość taka słaba jeszcze. Za często patrzysz, miły, na zegarek, za wcześnie mówisz ""muszę iść"", za późno mówisz mi ""dzień dobry"" z rana, za"
,,love,"Pierwsza miłość z wiatrem gna, z niepokoju drży Druga miłość życie zna i z tej pierwszej drwi A ta trzecia jak tchórz w drzwiach przekręca klucz I walizkę ma spakowaną już. Pierwsza wojna - pal ją sześć,"
,,love,"I. Pamiętam słowa te które łączyły nas,    I piękny dzień w którym mieliśmy dwadzieścia lat.    Ja nie zapomnę tych chwil które są tylko raz,    Wróć do mnie wróć miła ,    I proszę pokochaj mnie jeszcze"
,,love,"Nie pamiętasz bo nie możeszByłeś wtedy małym chłopcemGdy twój ojciec z karabinem szedł na bójRef.: Wśród wystrzałów, huków bomb Bronił on ojczyznę swąByś mógł teras wybudować Piękny dom ,nowy domPatrzysz"
,,love,Nie umiem pisać pięknych wierszy	Lecz nie potrzeba słów	Bo moja miłość jest od nich większa	mm ...			Kiedy myślałem co Ci powiedzieć	Widziałem Jego krzyż		Trudno jest nazwać wszystkie uczucia	To co się
,,love,"Bóg dał czas na nadzieję eDCHCzas na siew i czas na żniwaCzas na taniec i śpiew I na cieszę w kosciołach widnych.Dał Bóg czas, żeby kochaćŻeby domy bydować na skaleOto droga by iśćCo dzień dalej, dalej,"
,,love,"1. Nasza miłość mieszka na granicy snu       Za siódmym niebie jest, może jeszcze dalej       Za siódmym pocałunkiem, u wrót pięknych słów       Tam właśnie serca dwa biją najwspanialej Ref.: Jak słodkie"
,,love,"Z marzeń składam dni, Nie licząc dat. Wszystko albo nic, To jest mój świat. Miłość jest wszędzie, Miłość jest w nas. Romansów świat uśmiech moich gwiazd, Nadziei czas. Romansów świat talia starych kart."
,,love,"Z ludzmi twoich stoję znów, z pękiem białych róż  Swoją miłość chcę wyznać ci, w kilku słowach tych  REF:  Dziewczyno, dziewczyno ma, pokochaj mnie mocno tak  Pokochaj mnie z całych sił, ja ci oddam swój"
,,money,"Komercyjne gnioty Dla mnie bomba Mam full kamer i tłum fanek Bardzo dobrze Kiedy wjeżdżam na scenę ręce do góry Zawiść? - tym gardzę Pięknie to wygląda tylko, że jest inaczej Rapteatr dzisiaj tu i teraz  Ostatnio"
